actiune, timestamp
findById_utilizator||2026-06-04T11:58:58.693461700
actiune, timestamp
findByEmail_utilizator||2026-06-04T12:15:28.809705100
findAll_tranzactii||2026-06-04T12:15:32.387025600
findById_lot||2026-06-04T12:15:32.399028700
findById_oferta||2026-06-04T12:15:32.409957200
findById_utilizator||2026-06-04T12:15:32.414958100
findByDestinatar_notificari||2026-06-04T12:15:37.812733300
findByClientId_oferta||2026-06-04T12:15:46.970709700
findById_lot||2026-06-04T12:15:46.974753100
findByLotId_oferta||2026-06-04T12:15:46.984944100
findByEmail_utilizator||2026-06-04T12:16:21.284424400
findAll_tranzactii||2026-06-04T12:16:24.367708900
findById_lot||2026-06-04T12:16:24.371706300
findById_oferta||2026-06-04T12:16:24.378708100
findById_utilizator||2026-06-04T12:16:24.383704800
findByDestinatar_notificari||2026-06-04T12:16:39.618411900
actiune, timestamp
findByEmail_utilizator||2026-06-04T18:36:41.324651300
findAll_licitatii||2026-06-04T18:37:33.670647300
findByDestinatar_notificari||2026-06-04T18:37:50.897128
findAll_tranzactii||2026-06-04T18:38:04.651831900
findById_lot||2026-06-04T18:38:04.665382300
findById_oferta||2026-06-04T18:38:04.673907300
findById_utilizator||2026-06-04T18:38:04.677409700
